game_id,name,genre_name,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
109532,Assassin's Creed III Remastered,Adventure,20,1,80.0000,1,77.7950,39
5368,Cadillacs and Dinosaurs,Platform,11,NULL,NULL,NULL,80.3767,45
111846,Void Bastards,Shooter,9,3,81.3750,9,75.9285,38
111846,Void Bastards,Strategy,9,3,81.3750,9,75.9285,38
111846,Void Bastards,Arcade,9,3,81.3750,9,75.9285,38
115115,Resident Evil 3,Shooter,75,12,80.8000,14,79.6982,147
115115,Resident Evil 3,Adventure,75,12,80.8000,14,79.6982,147
6981,Willow,Platform,2,NULL,NULL,NULL,60.4211,10
6981,Willow,Role-playing (RPG),2,NULL,NULL,NULL,60.4211,10
6981,Willow,Adventure,2,NULL,NULL,NULL,60.4211,10
5845,Onimusha: Warlords,Adventure,22,NULL,70.0000,2,81.2943,58
2948,Infestation: Survivor Stories,Shooter,3,NULL,NULL,NULL,24.9817,12
2948,Infestation: Survivor Stories,Role-playing (RPG),3,NULL,NULL,NULL,24.9817,12
2948,Infestation: Survivor Stories,Adventure,3,NULL,NULL,NULL,24.9817,12
2948,Infestation: Survivor Stories,Indie,3,NULL,NULL,NULL,24.9817,12
2847,Disney/Pixar A Bug's Life,Platform,4,NULL,NULL,NULL,73.4502,28
2847,Disney/Pixar A Bug's Life,Adventure,4,NULL,NULL,NULL,73.4502,28
1291,God of War: Ascension,Adventure,53,NULL,75.5455,14,73.9678,155
125009,Halo 2: Anniversary,Shooter,2,NULL,80.0000,1,87.4816,15
135999,Tetris Effect: Connected,Puzzle,2,3,89.3333,11,89.8956,14
135999,Tetris Effect: Connected,Indie,2,3,89.3333,11,89.8956,14
135999,Tetris Effect: Connected,Arcade,2,3,89.3333,11,89.8956,14
5107,Fatal Frame III: The Tormented,Adventure,11,NULL,81.6667,3,80.0440,23
20053,SimCity BuildIt,Simulator,6,NULL,80.0000,3,69.8840,11
20053,SimCity BuildIt,Strategy,6,NULL,80.0000,3,69.8840,11
9448,TrackMania 2: Stadium,Sport,11,NULL,80.0000,1,75.5625,22
26768,Disgaea 5 Complete,Role-playing (RPG),9,1,90.0000,2,84.5508,13
26768,Disgaea 5 Complete,Strategy,9,1,90.0000,2,84.5508,13
1591,ZombiU,Shooter,11,NULL,77.7000,11,72.5152,30
1591,ZombiU,Adventure,11,NULL,77.7000,11,72.5152,30
5314,Hyrule Warriors,Strategy,37,5,74.6667,16,74.3961,79
5314,Hyrule Warriors,Adventure,37,5,74.6667,16,74.3961,79
7589,Ricochet,Shooter,6,NULL,NULL,NULL,71.6697,17
26179,Full Throttle Remastered,Adventure,15,1,77.7000,12,82.3241,47
7479,Warhawk,Shooter,2,NULL,85.4000,7,60.0357,10
8978,Jetpack Joyride,Platform,15,NULL,67.0000,3,73.7018,51
8978,Jetpack Joyride,Arcade,15,NULL,67.0000,3,73.7018,51
1371,Company of Heroes: Tales of Valor,Strategy,13,1,67.5000,5,85.9463,26
4576,X-Men Legends II: Rise of Apocalypse,Role-playing (RPG),11,NULL,78.2000,6,73.2480,32
27719,Ape Out,Adventure,15,5,81.8333,14,76.8327,56
27719,Ape Out,Indie,15,5,81.8333,14,76.8327,56
27719,Ape Out,Arcade,15,5,81.8333,14,76.8327,56
19012,Riders of Icarus,Role-playing (RPG),9,NULL,70.0000,1,69.4354,10
19012,Riders of Icarus,Adventure,9,NULL,70.0000,1,69.4354,10
701,FIFA Football 2002,Sport,11,NULL,NULL,NULL,72.5165,59
27844,The Elder Scrolls IV: Oblivion - Game of the Year Edition Deluxe,Role-playing (RPG),2,NULL,NULL,NULL,96.2343,11
27844,The Elder Scrolls IV: Oblivion - Game of the Year Edition Deluxe,Adventure,2,NULL,NULL,NULL,96.2343,11
491,Castlevania: Lords of Shadow,Adventure,72,NULL,83.2000,9,79.9772,174
1412,Metal Slug 7,Shooter,6,1,68.0000,5,75.9441,14
1412,Metal Slug 7,Platform,6,1,68.0000,5,75.9441,14
1412,Metal Slug 7,Arcade,6,1,68.0000,5,75.9441,14
2651,Destroy All Humans!,Adventure,19,NULL,70.0000,6,71.9981,45
4978,The Lord of the Rings: Aragorn's Quest,Adventure,3,NULL,62.5000,4,62.0391,10
113102,Sundered: Eldritch Edition,Platform,5,NULL,NULL,NULL,60.3224,13
113102,Sundered: Eldritch Edition,Role-playing (RPG),5,NULL,NULL,NULL,60.3224,13
113102,Sundered: Eldritch Edition,Adventure,5,NULL,NULL,NULL,60.3224,13
113102,Sundered: Eldritch Edition,Indie,5,NULL,NULL,NULL,60.3224,13
4625,Wild Gunman,Shooter,6,NULL,29.0000,1,60.7141,21
4625,Wild Gunman,Arcade,6,NULL,29.0000,1,60.7141,21
1638,GoldenEye 007,Shooter,102,NULL,88.0000,0,85.3304,269
1638,GoldenEye 007,Adventure,102,NULL,88.0000,0,85.3304,269
9154,Shadow of the Ninja,Platform,2,NULL,NULL,NULL,79.9753,13
9154,Shadow of the Ninja,Adventure,2,NULL,NULL,NULL,79.9753,13
17994,Hard Reset: Redux,Shooter,4,NULL,72.0000,5,60.0007,14
17994,Hard Reset: Redux,Adventure,4,NULL,72.0000,5,60.0007,14
17994,Hard Reset: Redux,Indie,4,NULL,72.0000,5,60.0007,14
7038,The King of Fighters XIII,Arcade,10,NULL,79.0000,5,79.1846,40
16347,Noitu Love 2: Devolution,Platform,3,NULL,81.0000,1,69.1163,10
16347,Noitu Love 2: Devolution,Adventure,3,NULL,81.0000,1,69.1163,10
16347,Noitu Love 2: Devolution,Indie,3,NULL,81.0000,1,69.1163,10
16347,Noitu Love 2: Devolution,Arcade,3,NULL,81.0000,1,69.1163,10
11060,Hexcells Plus,Puzzle,5,NULL,NULL,NULL,72.2169,17
11060,Hexcells Plus,Strategy,5,NULL,NULL,NULL,72.2169,17
11060,Hexcells Plus,Indie,5,NULL,NULL,NULL,72.2169,17
2267,Sonic Colors,Platform,18,NULL,75.2000,9,72.4826,73
2267,Sonic Colors,Adventure,18,NULL,75.2000,9,72.4826,73
23913,Dragon Quest VII: Fragments of the Forgotten Past,Role-playing (RPG),5,NULL,80.5000,15,79.8902,8
23913,Dragon Quest VII: Fragments of the Forgotten Past,Adventure,5,NULL,80.5000,15,79.8902,8
23377,Resident Evil: Director's Cut,Adventure,3,NULL,80.0000,1,79.9785,29
24482,Nidhogg 2,Indie,8,NULL,76.8824,21,71.1591,15
24482,Nidhogg 2,Arcade,8,NULL,76.8824,21,71.1591,15
5519,Cannon Fodder,Shooter,13,NULL,NULL,NULL,83.3135,41
5519,Cannon Fodder,Strategy,13,NULL,NULL,NULL,83.3135,41
11563,Sherlock Holmes: The Devil's Daughter,Puzzle,41,6,67.3750,10,73.7872,64
11563,Sherlock Holmes: The Devil's Daughter,Adventure,41,6,67.3750,10,73.7872,64
23954,Assassin's Creed: The Ezio Collection,Adventure,28,NULL,69.7143,8,89.5757,30
18282,Monster World IV,Platform,1,NULL,NULL,NULL,82.5220,12
18282,Monster World IV,Role-playing (RPG),1,NULL,NULL,NULL,82.5220,12
65,The Secret of Monkey Island: Special Edition,Puzzle,43,NULL,80.0000,4,85.7131,97
65,The Secret of Monkey Island: Special Edition,Adventure,43,NULL,80.0000,4,85.7131,97
3643,WWF Attitude,Sport,4,NULL,NULL,NULL,79.6517,18
1404,Metal Slug,Shooter,39,NULL,NULL,NULL,81.3427,175
1404,Metal Slug,Platform,39,NULL,NULL,NULL,81.3427,175
1404,Metal Slug,Arcade,39,NULL,NULL,NULL,81.3427,175
3645,WWF War Zone,Sport,3,NULL,NULL,NULL,66.3982,15
8737,Adventure Island III,Platform,7,NULL,NULL,NULL,61.8536,18
8737,Adventure Island III,Adventure,7,NULL,NULL,NULL,61.8536,18
27867,Unavowed,Puzzle,10,5,79.0000,5,86.8154,28
27867,Unavowed,Role-playing (RPG),10,5,79.0000,5,86.8154,28
27867,Unavowed,Adventure,10,5,79.0000,5,86.8154,28
27867,Unavowed,Indie,10,5,79.0000,5,86.8154,28
989,Halo 3: ODST,Shooter,72,NULL,77.6667,8,74.9931,256
818,NHL 98,Sport,2,NULL,NULL,NULL,79.2370,13
818,NHL 98,Strategy,2,NULL,NULL,NULL,79.2370,13
3644,WWF No Mercy,Sport,6,NULL,NULL,NULL,74.6217,20
11122,ToeJam & Earl: Back in the Groove,Adventure,7,6,69.5000,13,80.0000,3
11122,ToeJam & Earl: Back in the Groove,Indie,7,6,69.5000,13,80.0000,3
2983,Dynasty Warriors 2,Simulator,5,NULL,66.0000,3,75.2427,16
2983,Dynasty Warriors 2,Strategy,5,NULL,66.0000,3,75.2427,16
1820,Dragon Quest IX: Sentinels of the Starry Skies,Role-playing (RPG),12,NULL,86.1429,9,84.3232,32
1817,Dragon Quest VI: Realms of Revelation,Role-playing (RPG),8,NULL,83.0000,4,75.5400,16
1817,Dragon Quest VI: Realms of Revelation,Sport,8,NULL,83.0000,4,75.5400,16
17112,Creativerse,Role-playing (RPG),6,NULL,80.0000,1,74.7699,11
17112,Creativerse,Simulator,6,NULL,80.0000,1,74.7699,11
17112,Creativerse,Adventure,6,NULL,80.0000,1,74.7699,11
17112,Creativerse,Indie,6,NULL,80.0000,1,74.7699,11
3561,NHL 99,Sport,1,NULL,NULL,NULL,69.9813,14
11460,Titan Attacks!,Shooter,6,NULL,73.0000,2,67.0532,15
11460,Titan Attacks!,Adventure,6,NULL,73.0000,2,67.0532,15
11460,Titan Attacks!,Indie,6,NULL,73.0000,2,67.0532,15
11460,Titan Attacks!,Arcade,6,NULL,73.0000,2,67.0532,15
18831,Bad Dudes,Arcade,NULL,NULL,NULL,NULL,69.7328,13
8740,The Adventures of Bayou Billy,Shooter,NULL,NULL,NULL,NULL,58.6195,10
8740,The Adventures of Bayou Billy,Platform,NULL,NULL,NULL,NULL,58.6195,10
741,Hearts of Iron III,Strategy,8,NULL,80.0000,1,90.4631,20
18937,Atomic Punk,Arcade,8,NULL,NULL,NULL,75.9106,10
9918,LEGO Jurassic World,Puzzle,23,2,72.8125,19,76.5900,50
9918,LEGO Jurassic World,Adventure,23,2,72.8125,19,76.5900,50
6781,STARWHAL,Sport,8,NULL,70.0000,2,54.6728,16
6781,STARWHAL,Indie,8,NULL,70.0000,2,54.6728,16
42759,Monster Hunter Portable 3rd,Role-playing (RPG),2,NULL,NULL,NULL,80.4188,11
7813,Patapon 2,Puzzle,4,NULL,86.5000,2,70.2356,15
7813,Patapon 2,Strategy,4,NULL,86.5000,2,70.2356,15
22301,Super Mario 64 DS,Platform,33,1,85.0000,3,80.1100,143
22301,Super Mario 64 DS,Adventure,33,1,85.0000,3,80.1100,143
8644,Assault Android Cactus,Shooter,5,NULL,82.1818,12,72.5927,16
8644,Assault Android Cactus,Indie,5,NULL,82.1818,12,72.5927,16
8644,Assault Android Cactus,Arcade,5,NULL,82.1818,12,72.5927,16
7436,Temple Run 2,Platform,8,NULL,85.0000,2,72.0050,34
7436,Temple Run 2,Adventure,8,NULL,85.0000,2,72.0050,34
5352,After Burner II,Shooter,3,NULL,NULL,NULL,71.5771,10
28722,Crysis 2: Maximum Edition,Shooter,2,NULL,NULL,NULL,70.2578,14
2185,Wii Play,Shooter,5,NULL,60.0000,2,65.3696,57
2185,Wii Play,Sport,5,NULL,60.0000,2,65.3696,57
7960,Angry Video Game Nerd Adventures,Shooter,7,NULL,76.6667,3,60.6892,19
7960,Angry Video Game Nerd Adventures,Platform,7,NULL,76.6667,3,60.6892,19
7960,Angry Video Game Nerd Adventures,Adventure,7,NULL,76.6667,3,60.6892,19
7960,Angry Video Game Nerd Adventures,Indie,7,NULL,76.6667,3,60.6892,19
1229,Xenosaga Episode III: Also sprach Zarathustra,Role-playing (RPG),5,NULL,82.0000,3,89.8470,16
1229,Xenosaga Episode III: Also sprach Zarathustra,Adventure,5,NULL,82.0000,3,89.8470,16
3989,Mario Sports Mix,Sport,5,NULL,75.7500,8,72.6647,18
21972,"The Secret Monster Society: Chapter 1 - Monsters, Fires and Forbidden Forests",Adventure,10,NULL,NULL,NULL,85.1176,12
21972,"The Secret Monster Society: Chapter 1 - Monsters, Fires and Forbidden Forests",Indie,10,NULL,NULL,NULL,85.1176,12
11069,LEGO Marvel's Avengers,Adventure,21,2,67.5882,19,60.2521,41
3724,Kirby Mass Attack,Platform,4,NULL,85.5000,5,71.4927,17
3724,Kirby Mass Attack,Puzzle,4,NULL,85.5000,5,71.4927,17
3724,Kirby Mass Attack,Adventure,4,NULL,85.5000,5,71.4927,17
14326,Lovely Planet,Shooter,3,NULL,76.6667,3,60.1375,12
14326,Lovely Planet,Platform,3,NULL,76.6667,3,60.1375,12
14326,Lovely Planet,Indie,3,NULL,76.6667,3,60.1375,12
9374,Pix the Cat,Puzzle,1,NULL,61.4000,6,60.4560,10
9374,Pix the Cat,Role-playing (RPG),1,NULL,61.4000,6,60.4560,10
9374,Pix the Cat,Adventure,1,NULL,61.4000,6,60.4560,10
9374,Pix the Cat,Indie,1,NULL,61.4000,6,60.4560,10
9374,Pix the Cat,Arcade,1,NULL,61.4000,6,60.4560,10
1710,Game & Wario,Shooter,NULL,NULL,58.2857,10,61.6733,7
1710,Game & Wario,Puzzle,NULL,NULL,58.2857,10,61.6733,7
1710,Game & Wario,Sport,NULL,NULL,58.2857,10,61.6733,7
8750,N++,Platform,7,NULL,82.8000,11,94.9584,20
8750,N++,Puzzle,7,NULL,82.8000,11,94.9584,20
8750,N++,Indie,7,NULL,82.8000,11,94.9584,20
8750,N++,Arcade,7,NULL,82.8000,11,94.9584,20
4565,Pokémon Ranger: Guardian Signs,Role-playing (RPG),8,NULL,68.6667,5,69.9666,29
4565,Pokémon Ranger: Guardian Signs,Strategy,8,NULL,68.6667,5,69.9666,29
4565,Pokémon Ranger: Guardian Signs,Adventure,8,NULL,68.6667,5,69.9666,29
1113,Metroid: Other M,Shooter,23,NULL,77.8571,9,70.5142,60
1113,Metroid: Other M,Platform,23,NULL,77.8571,9,70.5142,60
1113,Metroid: Other M,Adventure,23,NULL,77.8571,9,70.5142,60
14699,Pokémon Ranger: Shadows of Almia,Role-playing (RPG),7,NULL,50.0000,3,69.8937,30
14699,Pokémon Ranger: Shadows of Almia,Adventure,7,NULL,50.0000,3,69.8937,30
3587,Ready 2 Rumble Boxing: Round 2,Sport,1,NULL,30.0000,1,69.2728,12
5090,Pandora's Tower,Role-playing (RPG),7,NULL,72.5714,8,70.1330,16
5090,Pandora's Tower,Adventure,7,NULL,72.5714,8,70.1330,16
7413,Final Fantasy: Explorers,Role-playing (RPG),4,1,68.6667,13,74.0000,4
7413,Final Fantasy: Explorers,Adventure,4,1,68.6667,13,74.0000,4
8109,The Pink Panther: Hokus Pokus Pink,Adventure,4,NULL,NULL,NULL,71.3751,11
2276,The Legend of Zelda: The Wind Waker HD,Platform,100,NULL,90.5000,12,90.2907,186
2276,The Legend of Zelda: The Wind Waker HD,Puzzle,100,NULL,90.5000,12,90.2907,186
2276,The Legend of Zelda: The Wind Waker HD,Role-playing (RPG),100,NULL,90.5000,12,90.2907,186
2276,The Legend of Zelda: The Wind Waker HD,Adventure,100,NULL,90.5000,12,90.2907,186
7340,Mario Party 10,Puzzle,9,4,65.7857,16,58.7611,31
7340,Mario Party 10,Adventure,9,4,65.7857,16,58.7611,31
9553,Xenoblade Chronicles 3D,Role-playing (RPG),14,NULL,86.3636,12,80.0099,6
9553,Xenoblade Chronicles 3D,Adventure,14,NULL,86.3636,12,80.0099,6
6076,1943: The Battle of Midway,Shooter,NULL,NULL,NULL,NULL,56.8424,24
6076,1943: The Battle of Midway,Arcade,NULL,NULL,NULL,NULL,56.8424,24
9547,The Fall,Shooter,19,NULL,77.5000,3,78.2704,42
9547,The Fall,Platform,19,NULL,77.5000,3,78.2704,42
9547,The Fall,Puzzle,19,NULL,77.5000,3,78.2704,42
9547,The Fall,Role-playing (RPG),19,NULL,77.5000,3,78.2704,42
9547,The Fall,Adventure,19,NULL,77.5000,3,78.2704,42
9547,The Fall,Indie,19,NULL,77.5000,3,78.2704,42
981,Rayman Origins,Platform,115,NULL,89.3750,9,82.6415,281
981,Rayman Origins,Adventure,115,NULL,89.3750,9,82.6415,281
1125,Kid Dracula,Platform,1,NULL,NULL,NULL,73.9313,11
1125,Kid Dracula,Adventure,1,NULL,NULL,NULL,73.9313,11
5333,Strider,Platform,20,NULL,78.0625,16,72.5517,47
5333,Strider,Adventure,20,NULL,78.0625,16,72.5517,47
12423,Ecstatica,Adventure,3,NULL,NULL,NULL,85.1482,11
12423,Ecstatica,Arcade,3,NULL,NULL,NULL,85.1482,11
1072,Wario Land: Super Mario Land 3,Platform,24,NULL,NULL,NULL,79.9688,84
1072,Wario Land: Super Mario Land 3,Adventure,24,NULL,NULL,NULL,79.9688,84
19489,Leo's Fortune,Platform,4,NULL,74.0000,7,70.3502,11
19489,Leo's Fortune,Puzzle,4,NULL,74.0000,7,70.3502,11
19489,Leo's Fortune,Adventure,4,NULL,74.0000,7,70.3502,11
19489,Leo's Fortune,Indie,4,NULL,74.0000,7,70.3502,11
71976,Mario's Picross,Puzzle,2,NULL,NULL,NULL,83.8582,10
9823,Disciples III: Reincarnation,Role-playing (RPG),1,NULL,NULL,NULL,74.6183,12
9823,Disciples III: Reincarnation,Strategy,1,NULL,NULL,NULL,74.6183,12
210,Star Wars: The Clone Wars - Republic Heroes,Shooter,5,NULL,41.6667,5,47.3151,14
210,Star Wars: The Clone Wars - Republic Heroes,Adventure,5,NULL,41.6667,5,47.3151,14
20752,Heretic II,Adventure,5,NULL,NULL,NULL,77.3726,14
5379,Ecco: The Tides of Time,Adventure,2,NULL,NULL,NULL,70.0112,14
3516,International Superstar Soccer 64,Sport,8,NULL,NULL,NULL,76.2869,21
5105,Fatal Frame II: Crimson Butterfly,Adventure,18,NULL,86.6667,2,86.9821,33
2050,LEGO Marvel Super Heroes,Puzzle,52,NULL,84.6316,20,78.7592,132
2050,LEGO Marvel Super Heroes,Adventure,52,NULL,84.6316,20,78.7592,132
12510,Renowned Explorers: International Society,Role-playing (RPG),3,NULL,80.0000,3,79.6955,13
12510,Renowned Explorers: International Society,Strategy,3,NULL,80.0000,3,79.6955,13
12510,Renowned Explorers: International Society,Adventure,3,NULL,80.0000,3,79.6955,13
12510,Renowned Explorers: International Society,Indie,3,NULL,80.0000,3,79.6955,13
11219,Sonic the Hedgehog 3 & Knuckles,Platform,36,NULL,NULL,NULL,89.6313,91
8063,Retro City Rampage,Shooter,9,NULL,72.5000,6,68.9980,16
8063,Retro City Rampage,Adventure,9,NULL,72.5000,6,68.9980,16
8063,Retro City Rampage,Indie,9,NULL,72.5000,6,68.9980,16
8063,Retro City Rampage,Arcade,9,NULL,72.5000,6,68.9980,16
532,Hard Reset,Shooter,17,NULL,69.5000,5,68.1837,45
532,Hard Reset,Indie,17,NULL,69.5000,5,68.1837,45
20048,Darksiders II: Deathinitive Edition,Puzzle,34,NULL,74.9167,13,74.9918,51
20048,Darksiders II: Deathinitive Edition,Role-playing (RPG),34,NULL,74.9167,13,74.9918,51
20048,Darksiders II: Deathinitive Edition,Adventure,34,NULL,74.9167,13,74.9918,51
433,The Chronicles of Riddick: Assault on Dark Athena,Shooter,28,NULL,80.8333,8,81.0079,52
6940,The Club,Shooter,6,NULL,73.6000,6,50.8600,15
2213,BioForge,Adventure,3,NULL,NULL,NULL,71.0951,11
4769,The Conduit,Shooter,4,NULL,70.0000,7,69.9275,12
9930,Civilization: Call to Power,Simulator,2,NULL,67.0000,1,62.2852,10
9930,Civilization: Call to Power,Strategy,2,NULL,67.0000,1,62.2852,10
8773,Homeworld: Remastered Collection,Simulator,36,2,87.5000,5,94.7018,49
8773,Homeworld: Remastered Collection,Strategy,36,2,87.5000,5,94.7018,49
8773,Homeworld: Remastered Collection,Adventure,36,2,87.5000,5,94.7018,49
120176,Teamfight Tactics,Strategy,8,NULL,NULL,NULL,76.9466,43
124701,Legends of Runeterra,Strategy,7,2,83.0000,3,80.2930,35
3043,Dungeon Defenders,Role-playing (RPG),12,NULL,77.5000,5,70.8162,41
3043,Dungeon Defenders,Strategy,12,NULL,77.5000,5,70.8162,41
3043,Dungeon Defenders,Adventure,12,NULL,77.5000,5,70.8162,41
3043,Dungeon Defenders,Indie,12,NULL,77.5000,5,70.8162,41
9242,Bionic Commando,Shooter,2,NULL,75.0000,0,61.3464,13
9242,Bionic Commando,Platform,2,NULL,75.0000,0,61.3464,13
9242,Bionic Commando,Adventure,2,NULL,75.0000,0,61.3464,13
4609,BurgerTime,Puzzle,3,NULL,NULL,NULL,76.9087,27
4609,BurgerTime,Strategy,3,NULL,NULL,NULL,76.9087,27
4609,BurgerTime,Arcade,3,NULL,NULL,NULL,76.9087,27
3988,Mario Hoops 3-on-3,Sport,5,NULL,60.0000,2,60.1486,20
148397,Muck,Adventure,5,NULL,NULL,NULL,60.3714,16
148397,Muck,Indie,5,NULL,NULL,NULL,60.3714,16
47723,Dr. Kawashima's Brain Training: How Old is Your Brain?,Puzzle,1,NULL,NULL,NULL,82.6033,12
283,Theme Park,Simulator,14,NULL,79.0000,2,68.7469,66
283,Theme Park,Strategy,14,NULL,79.0000,2,68.7469,66
1702,Wario Land: Shake It!,Platform,3,NULL,78.8333,7,70.1302,11
1702,Wario Land: Shake It!,Simulator,3,NULL,78.8333,7,70.1302,11
1702,Wario Land: Shake It!,Adventure,3,NULL,78.8333,7,70.1302,11
1702,Wario Land: Shake It!,Indie,3,NULL,78.8333,7,70.1302,11
544,The Darkness II,Shooter,77,NULL,76.6364,11,77.0496,162
16657,UnderRail,Role-playing (RPG),4,NULL,75.0000,2,76.5723,10
16657,UnderRail,Adventure,4,NULL,75.0000,2,76.5723,10
16657,UnderRail,Indie,4,NULL,75.0000,2,76.5723,10
2177,LEGO City Undercover,Platform,19,NULL,77.0000,24,73.5269,37
2177,LEGO City Undercover,Adventure,19,NULL,77.0000,24,73.5269,37
4601,Hogan's Alley,Shooter,5,NULL,NULL,NULL,59.9113,24
4601,Hogan's Alley,Arcade,5,NULL,NULL,NULL,59.9113,24
10253,Dungeons & Dragons: Shadow over Mystara,Role-playing (RPG),6,NULL,75.0000,2,80.8400,19
17354,Only If,Puzzle,20,NULL,80.0000,1,67.9351,15
17354,Only If,Adventure,20,NULL,80.0000,1,67.9351,15
17354,Only If,Indie,20,NULL,80.0000,1,67.9351,15
1907,Grim Dawn,Role-playing (RPG),50,16,82.0000,4,73.6472,119
1907,Grim Dawn,Adventure,50,16,82.0000,4,73.6472,119
1907,Grim Dawn,Indie,50,16,82.0000,4,73.6472,119
37419,Dude Simulator,Simulator,109,NULL,NULL,NULL,77.4797,29
37419,Dude Simulator,Indie,109,NULL,NULL,NULL,77.4797,29
1289,Ratchet & Clank,Shooter,82,NULL,80.0000,2,82.0753,195
1289,Ratchet & Clank,Platform,82,NULL,80.0000,2,82.0753,195
1289,Ratchet & Clank,Adventure,82,NULL,80.0000,2,82.0753,195
4606,Tiger Heli,Shooter,NULL,NULL,NULL,NULL,65.5429,11
4606,Tiger Heli,Arcade,NULL,NULL,NULL,NULL,65.5429,11
2475,Temple Run,Platform,11,NULL,70.0000,1,73.0747,32
2475,Temple Run,Adventure,11,NULL,70.0000,1,73.0747,32
2475,Temple Run,Arcade,11,NULL,70.0000,1,73.0747,32
754,IL-2 Sturmovik,Simulator,6,NULL,NULL,NULL,76.8081,11
10635,Crossy Road,Arcade,5,NULL,80.0000,1,67.9327,28
6422,Gunstar Super Heroes,Shooter,NULL,NULL,50.0000,1,79.9163,11
6422,Gunstar Super Heroes,Platform,NULL,NULL,50.0000,1,79.9163,11
6422,Gunstar Super Heroes,Arcade,NULL,NULL,50.0000,1,79.9163,11
28729,Doodle Jump,Platform,4,NULL,NULL,NULL,69.8098,22
1726,Mega Man & Bass,Shooter,7,NULL,NULL,NULL,70.2783,36
1726,Mega Man & Bass,Platform,7,NULL,NULL,NULL,70.2783,36
1726,Mega Man & Bass,Adventure,7,NULL,NULL,NULL,70.2783,36
42611,Hagane: The Final Conflict,Platform,NULL,NULL,NULL,NULL,70.1756,12
42611,Hagane: The Final Conflict,Arcade,NULL,NULL,NULL,NULL,70.1756,12
6890,Star Fox 64 3D,Shooter,9,NULL,78.2500,8,80.2484,37
1873,Defender of the Crown,Strategy,3,NULL,NULL,NULL,70.5770,20
1873,Defender of the Crown,Adventure,3,NULL,NULL,NULL,70.5770,20
111,Amnesia: The Dark Descent,Puzzle,171,NULL,89.0000,3,79.0494,327
111,Amnesia: The Dark Descent,Adventure,171,NULL,89.0000,3,79.0494,327
111,Amnesia: The Dark Descent,Indie,171,NULL,89.0000,3,79.0494,327
27732,Yonder: The Cloud Catcher Chronicles,Puzzle,17,1,68.3000,13,79.3607,15
27732,Yonder: The Cloud Catcher Chronicles,Role-playing (RPG),17,1,68.3000,13,79.3607,15
27732,Yonder: The Cloud Catcher Chronicles,Simulator,17,1,68.3000,13,79.3607,15
27732,Yonder: The Cloud Catcher Chronicles,Adventure,17,1,68.3000,13,79.3607,15
27732,Yonder: The Cloud Catcher Chronicles,Indie,17,1,68.3000,13,79.3607,15
1693,Advance Wars: Dual Strike,Simulator,14,NULL,90.6667,3,84.4393,41
1693,Advance Wars: Dual Strike,Strategy,14,NULL,90.6667,3,84.4393,41
61,Monkey Island 2: LeChuck's Revenge,Puzzle,169,NULL,NULL,NULL,90.0752,395
61,Monkey Island 2: LeChuck's Revenge,Adventure,169,NULL,NULL,NULL,90.0752,395
51485,Super Fancy Pants Adventure,Platform,25,NULL,NULL,NULL,89.5587,16
51485,Super Fancy Pants Adventure,Adventure,25,NULL,NULL,NULL,89.5587,16
51485,Super Fancy Pants Adventure,Indie,25,NULL,NULL,NULL,89.5587,16
51485,Super Fancy Pants Adventure,Arcade,25,NULL,NULL,NULL,89.5587,16
207,The Dig,Adventure,37,NULL,45.0000,1,85.2658,77
11367,Anna's Quest,Puzzle,8,NULL,65.0000,2,69.5496,15
11367,Anna's Quest,Adventure,8,NULL,65.0000,2,69.5496,15
11367,Anna's Quest,Indie,8,NULL,65.0000,2,69.5496,15
6701,Edna & Harvey: Harvey's New Eyes,Puzzle,14,NULL,63.3333,3,87.0121,25
6701,Edna & Harvey: Harvey's New Eyes,Adventure,14,NULL,63.3333,3,87.0121,25
6701,Edna & Harvey: Harvey's New Eyes,Indie,14,NULL,63.3333,3,87.0121,25
999,Oddworld: Abe's Oddysee,Platform,64,NULL,100.0000,1,82.5936,165
999,Oddworld: Abe's Oddysee,Puzzle,64,NULL,100.0000,1,82.5936,165
999,Oddworld: Abe's Oddysee,Adventure,64,NULL,100.0000,1,82.5936,165
5552,Oddworld: New 'n' Tasty,Platform,38,3,81.0000,12,80.2495,48
5552,Oddworld: New 'n' Tasty,Puzzle,38,3,81.0000,12,80.2495,48
