game_id,name,platform_name,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
6841,Raiden,PC (Microsoft Windows),8,NULL,NULL,NULL,79.3324,15
6841,Raiden,PlayStation 3,8,NULL,NULL,NULL,79.3324,15
6841,Raiden,Arcade,8,NULL,NULL,NULL,79.3324,15
14144,Final Fantasy X/X-2 HD Remaster,PC (Microsoft Windows),48,NULL,86.4444,18,83.0833,59
14144,Final Fantasy X/X-2 HD Remaster,PlayStation 3,48,NULL,86.4444,18,83.0833,59
14144,Final Fantasy X/X-2 HD Remaster,PlayStation 4,48,NULL,86.4444,18,83.0833,59
14144,Final Fantasy X/X-2 HD Remaster,Xbox One,48,NULL,86.4444,18,83.0833,59
14144,Final Fantasy X/X-2 HD Remaster,Nintendo Switch,48,NULL,86.4444,18,83.0833,59
1962,Dreamfall Chapters,Linux,39,2,76.3636,12,81.6278,58
1962,Dreamfall Chapters,PC (Microsoft Windows),39,2,76.3636,12,81.6278,58
1962,Dreamfall Chapters,Mac,39,2,76.3636,12,81.6278,58
1962,Dreamfall Chapters,PlayStation 4,39,2,76.3636,12,81.6278,58
1962,Dreamfall Chapters,Xbox One,39,2,76.3636,12,81.6278,58
6517,JoJo's Bizarre Adventure: All Star Battle,PlayStation 3,9,NULL,70.5000,8,85.1282,16
892,King's Quest: Quest for the Crown,PC (Microsoft Windows),6,NULL,NULL,NULL,70.7000,22
892,King's Quest: Quest for the Crown,Mac,6,NULL,NULL,NULL,70.7000,22
55322,Pathologic 2,PC (Microsoft Windows),16,4,63.2000,5,97.3857,37
55322,Pathologic 2,PlayStation 4,16,4,63.2000,5,97.3857,37
55322,Pathologic 2,Xbox One,16,4,63.2000,5,97.3857,37
19334,Final Fantasy: Brave Exvius,Android,6,NULL,70.0000,2,89.9175,10
19334,Final Fantasy: Brave Exvius,iOS,6,NULL,70.0000,2,89.9175,10
133887,Tony Hawk's Pro Skater 1+2,PC (Microsoft Windows),14,3,88.5625,21,87.8470,33
133887,Tony Hawk's Pro Skater 1+2,PlayStation 4,14,3,88.5625,21,87.8470,33
133887,Tony Hawk's Pro Skater 1+2,Xbox One,14,3,88.5625,21,87.8470,33
133887,Tony Hawk's Pro Skater 1+2,Nintendo Switch,14,3,88.5625,21,87.8470,33
5638,Costume Quest 2,Linux,17,4,65.0000,6,71.0632,21
5638,Costume Quest 2,PC (Microsoft Windows),17,4,65.0000,6,71.0632,21
5638,Costume Quest 2,PlayStation 3,17,4,65.0000,6,71.0632,21
5638,Costume Quest 2,Mac,17,4,65.0000,6,71.0632,21
5638,Costume Quest 2,PlayStation 4,17,4,65.0000,6,71.0632,21
5638,Costume Quest 2,Xbox One,17,4,65.0000,6,71.0632,21
113114,The Outer Worlds,PC (Microsoft Windows),143,59,85.9333,19,80.4047,348
113114,The Outer Worlds,PlayStation 4,143,59,85.9333,19,80.4047,348
113114,The Outer Worlds,Xbox One,143,59,85.9333,19,80.4047,348
113114,The Outer Worlds,Nintendo Switch,143,59,85.9333,19,80.4047,348
1717,Mega Man 4,PlayStation 3,20,NULL,NULL,NULL,77.1307,89
1715,Mega Man 2,iOS,109,NULL,NULL,NULL,87.1096,289
14813,Peggle Nights,PC (Microsoft Windows),6,NULL,84.0000,4,84.2732,16
14813,Peggle Nights,Mac,6,NULL,84.0000,4,84.2732,16
8072,Sanitarium,PC (Microsoft Windows),27,NULL,92.0000,1,85.2617,57
8072,Sanitarium,Android,27,NULL,92.0000,1,85.2617,57
8072,Sanitarium,iOS,27,NULL,92.0000,1,85.2617,57
19273,Angry Birds 2,PC (Microsoft Windows),10,NULL,65.0000,3,73.0738,27
19273,Angry Birds 2,Android,10,NULL,65.0000,3,73.0738,27
19273,Angry Birds 2,iOS,10,NULL,65.0000,3,73.0738,27
18509,Slain!,Linux,4,NULL,49.9167,14,NULL,NULL
18509,Slain!,PC (Microsoft Windows),4,NULL,49.9167,14,NULL,NULL
18509,Slain!,Mac,4,NULL,49.9167,14,NULL,NULL
18509,Slain!,PlayStation 4,4,NULL,49.9167,14,NULL,NULL
18509,Slain!,Xbox One,4,NULL,49.9167,14,NULL,NULL
18509,Slain!,Nintendo Switch,4,NULL,49.9167,14,NULL,NULL
103015,Yakuza 3 Remastered,PC (Microsoft Windows),1,NULL,NULL,NULL,68.3064,17
103015,Yakuza 3 Remastered,PlayStation 4,1,NULL,NULL,NULL,68.3064,17
103015,Yakuza 3 Remastered,Xbox One,1,NULL,NULL,NULL,68.3064,17
3183,Sanctum,PC (Microsoft Windows),9,NULL,70.0000,1,59.6774,25
3183,Sanctum,Mac,9,NULL,70.0000,1,59.6774,25
2108,Sanctum 2,PC (Microsoft Windows),24,NULL,80.0000,3,74.8839,36
2108,Sanctum 2,PlayStation 3,24,NULL,80.0000,3,74.8839,36
6840,R-Type,Android,11,NULL,NULL,NULL,76.3547,43
6840,R-Type,iOS,11,NULL,NULL,NULL,76.3547,43
6840,R-Type,Arcade,11,NULL,NULL,NULL,76.3547,43
93,Need for Speed: High Stakes,PC (Microsoft Windows),11,NULL,NULL,NULL,72.9818,63
8819,A Golden Wake,Linux,4,NULL,86.0000,1,69.2321,12
8819,A Golden Wake,PC (Microsoft Windows),4,NULL,86.0000,1,69.2321,12
8819,A Golden Wake,Mac,4,NULL,86.0000,1,69.2321,12
125373,Curse of the Dead Gods,PC (Microsoft Windows),6,2,84.2500,4,79.0827,18
125373,Curse of the Dead Gods,PlayStation 4,6,2,84.2500,4,79.0827,18
125373,Curse of the Dead Gods,Xbox One,6,2,84.2500,4,79.0827,18
125373,Curse of the Dead Gods,Nintendo Switch,6,2,84.2500,4,79.0827,18
102123,The Vanishing of Ethan Carter Redux,PC (Microsoft Windows),1,NULL,NULL,NULL,77.5781,14
15454,Ys VI: The Ark of Napishtim,PC (Microsoft Windows),8,NULL,71.7500,9,79.8786,20
18189,Downfall,PC (Microsoft Windows),12,NULL,NULL,NULL,88.9514,21
557,Prison Break: The Conspiracy,PC (Microsoft Windows),4,NULL,31.6667,4,71.4499,10
557,Prison Break: The Conspiracy,PlayStation 3,4,NULL,31.6667,4,71.4499,10
61296,Mogeko Castle,PC (Microsoft Windows),NULL,NULL,NULL,NULL,59.5785,12
355,Quake III Arena,Linux,228,NULL,86.6667,3,83.6354,294
355,Quake III Arena,PC (Microsoft Windows),228,NULL,86.6667,3,83.6354,294
355,Quake III Arena,Mac,228,NULL,86.6667,3,83.6354,294
9865,Sportsfriends,Linux,2,NULL,81.4286,7,62.1663,18
9865,Sportsfriends,PC (Microsoft Windows),2,NULL,81.4286,7,62.1663,18
9865,Sportsfriends,PlayStation 3,2,NULL,81.4286,7,62.1663,18
9865,Sportsfriends,Mac,2,NULL,81.4286,7,62.1663,18
9865,Sportsfriends,PlayStation 4,2,NULL,81.4286,7,62.1663,18
4401,Midnight Resistance,Arcade,4,NULL,NULL,NULL,79.2862,15
70833,Knowledge is Power,PlayStation 4,8,NULL,67.5000,3,76.6524,16
36872,Forza Motorsport 7,PC (Microsoft Windows),35,4,86.1429,16,73.9448,42
36872,Forza Motorsport 7,Xbox One,35,4,86.1429,16,73.9448,42
10560,Moto Racer,PC (Microsoft Windows),4,NULL,NULL,NULL,80.3011,19
54662,Football Manager 2018,Linux,17,1,74.5000,9,88.6130,31
54662,Football Manager 2018,PC (Microsoft Windows),17,1,74.5000,9,88.6130,31
54662,Football Manager 2018,Mac,17,1,74.5000,9,88.6130,31
4220,Dark Void,PC (Microsoft Windows),7,NULL,58.8333,7,66.4468,26
4220,Dark Void,PlayStation 3,7,NULL,58.8333,7,66.4468,26
9231,Sid Meier's Pirates!,Mac,5,NULL,71.0000,5,72.2978,28
15276,Retro City Rampage DX,Linux,5,NULL,90.0000,1,69.3859,12
15276,Retro City Rampage DX,PC (Microsoft Windows),5,NULL,90.0000,1,69.3859,12
15276,Retro City Rampage DX,Mac,5,NULL,90.0000,1,69.3859,12
15276,Retro City Rampage DX,Android,5,NULL,90.0000,1,69.3859,12
15276,Retro City Rampage DX,iOS,5,NULL,90.0000,1,69.3859,12
15276,Retro City Rampage DX,PlayStation 4,5,NULL,90.0000,1,69.3859,12
15276,Retro City Rampage DX,Nintendo Switch,5,NULL,90.0000,1,69.3859,12
28391,Bust-A-Move,Arcade,NULL,NULL,NULL,NULL,76.0497,19
1978,Bejeweled 3,Linux,16,NULL,78.3333,7,74.9994,43
1978,Bejeweled 3,PC (Microsoft Windows),16,NULL,78.3333,7,74.9994,43
1978,Bejeweled 3,PlayStation 3,16,NULL,78.3333,7,74.9994,43
1978,Bejeweled 3,iOS,16,NULL,78.3333,7,74.9994,43
6702,Street Fighter Alpha: Warriors' Dreams,PC (Microsoft Windows),3,NULL,70.0000,1,75.1798,31
6702,Street Fighter Alpha: Warriors' Dreams,Arcade,3,NULL,70.0000,1,75.1798,31
12443,Magic: The Gathering,PC (Microsoft Windows),5,NULL,NULL,NULL,89.7317,14
18484,Clustertruck,Linux,14,1,74.1000,10,69.5302,44
18484,Clustertruck,PC (Microsoft Windows),14,1,74.1000,10,69.5302,44
18484,Clustertruck,Mac,14,1,74.1000,10,69.5302,44
18484,Clustertruck,PlayStation 4,14,1,74.1000,10,69.5302,44
18484,Clustertruck,Xbox One,14,1,74.1000,10,69.5302,44
18484,Clustertruck,Nintendo Switch,14,1,74.1000,10,69.5302,44
17030,LEGO Star Wars: The Force Awakens,PC (Microsoft Windows),27,6,75.9130,25,65.3096,58
17030,LEGO Star Wars: The Force Awakens,PlayStation 3,27,6,75.9130,25,65.3096,58
17030,LEGO Star Wars: The Force Awakens,Mac,27,6,75.9130,25,65.3096,58
17030,LEGO Star Wars: The Force Awakens,Android,27,6,75.9130,25,65.3096,58
17030,LEGO Star Wars: The Force Awakens,iOS,27,6,75.9130,25,65.3096,58
17030,LEGO Star Wars: The Force Awakens,PlayStation 4,27,6,75.9130,25,65.3096,58
17030,LEGO Star Wars: The Force Awakens,Xbox One,27,6,75.9130,25,65.3096,58
10592,Neighbours from Hell 2: On Vacation,PC (Microsoft Windows),23,NULL,NULL,NULL,68.2578,54
16779,Nightmares from the Deep: The Cursed Heart,Linux,3,NULL,75.0000,2,71.6462,14
16779,Nightmares from the Deep: The Cursed Heart,PC (Microsoft Windows),3,NULL,75.0000,2,71.6462,14
16779,Nightmares from the Deep: The Cursed Heart,Mac,3,NULL,75.0000,2,71.6462,14
16779,Nightmares from the Deep: The Cursed Heart,PlayStation 4,3,NULL,75.0000,2,71.6462,14
16779,Nightmares from the Deep: The Cursed Heart,Xbox One,3,NULL,75.0000,2,71.6462,14
24481,Football Manager 2017,Linux,15,NULL,82.0000,7,87.4126,29
24481,Football Manager 2017,PC (Microsoft Windows),15,NULL,82.0000,7,87.4126,29
24481,Football Manager 2017,Mac,15,NULL,82.0000,7,87.4126,29
23867,PewDiePie's Tuber Simulator,Android,142,7,NULL,NULL,72.0737,61
23867,PewDiePie's Tuber Simulator,iOS,142,7,NULL,NULL,72.0737,61
87499,The MISSING: J.J. Macfield and the Island of Memories,PC (Microsoft Windows),4,1,70.0000,5,79.8629,14
87499,The MISSING: J.J. Macfield and the Island of Memories,PlayStation 4,4,1,70.0000,5,79.8629,14
87499,The MISSING: J.J. Macfield and the Island of Memories,Xbox One,4,1,70.0000,5,79.8629,14
87499,The MISSING: J.J. Macfield and the Island of Memories,Nintendo Switch,4,1,70.0000,5,79.8629,14
354,Battlefield Play4Free,PC (Microsoft Windows),6,NULL,NULL,NULL,48.9590,21
111654,MLB The Show 19,PlayStation 4,4,1,85.6000,6,79.9119,10
10037,Analogue: A Hate Story,Linux,6,NULL,73.0000,2,70.0671,11
10037,Analogue: A Hate Story,PC (Microsoft Windows),6,NULL,73.0000,2,70.0671,11
10037,Analogue: A Hate Story,Mac,6,NULL,73.0000,2,70.0671,11
9041,Blackwell Unbound,PC (Microsoft Windows),11,NULL,NULL,NULL,77.7935,38
8511,The Blackwell Epiphany,PC (Microsoft Windows),13,NULL,82.0000,1,84.7260,29
8511,The Blackwell Epiphany,Mac,13,NULL,82.0000,1,84.7260,29
9245,Deadly Premonition: Director's Cut,PC (Microsoft Windows),13,NULL,74.1667,8,59.0432,22
9245,Deadly Premonition: Director's Cut,PlayStation 3,13,NULL,74.1667,8,59.0432,22
9043,The Blackwell Legacy,PC (Microsoft Windows),12,NULL,70.0000,3,82.2023,43
3232,Back to the Future: The Game,PC (Microsoft Windows),30,NULL,68.0000,5,68.4035,80
3232,Back to the Future: The Game,PlayStation 3,30,NULL,68.0000,5,68.4035,80
3232,Back to the Future: The Game,Mac,30,NULL,68.0000,5,68.4035,80
3232,Back to the Future: The Game,iOS,30,NULL,68.0000,5,68.4035,80
3232,Back to the Future: The Game,PlayStation 4,30,NULL,68.0000,5,68.4035,80
3232,Back to the Future: The Game,Xbox One,30,NULL,68.0000,5,68.4035,80
114455,Pacify,PC (Microsoft Windows),71,21,NULL,NULL,54.4821,47
114455,Pacify,Mac,71,21,NULL,NULL,54.4821,47
9039,The Blackwell Convergence,PC (Microsoft Windows),9,NULL,NULL,NULL,84.6927,34
7418,Shivah,Linux,3,NULL,NULL,NULL,64.8539,18
7418,Shivah,PC (Microsoft Windows),3,NULL,NULL,NULL,64.8539,18
7418,Shivah,Mac,3,NULL,NULL,NULL,64.8539,18
7418,Shivah,Android,3,NULL,NULL,NULL,64.8539,18
7418,Shivah,iOS,3,NULL,NULL,NULL,64.8539,18
13232,Technobabylon,PC (Microsoft Windows),18,NULL,81.0000,3,74.8472,29
13232,Technobabylon,iOS,18,NULL,81.0000,3,74.8472,29
2735,Balloon Fight,Arcade,13,NULL,69.0000,1,66.7855,63
2175,The Cave,Linux,25,NULL,70.3636,11,70.6714,54
2175,The Cave,PC (Microsoft Windows),25,NULL,70.3636,11,70.6714,54
2175,The Cave,PlayStation 3,25,NULL,70.3636,11,70.6714,54
2175,The Cave,Mac,25,NULL,70.3636,11,70.6714,54
2175,The Cave,iOS,25,NULL,70.3636,11,70.6714,54
9091,Dracula: Resurrection,PC (Microsoft Windows),5,NULL,NULL,NULL,50.4987,13
9091,Dracula: Resurrection,Mac,5,NULL,NULL,NULL,50.4987,13
9091,Dracula: Resurrection,Android,5,NULL,NULL,NULL,50.4987,13
9091,Dracula: Resurrection,iOS,5,NULL,NULL,NULL,50.4987,13
2051,OutRun,Arcade,10,NULL,NULL,NULL,73.9579,56
14327,Ultratron,Linux,5,NULL,70.5000,2,66.5048,10
14327,Ultratron,PC (Microsoft Windows),5,NULL,70.5000,2,66.5048,10
14327,Ultratron,PlayStation 3,5,NULL,70.5000,2,66.5048,10
14327,Ultratron,Mac,5,NULL,70.5000,2,66.5048,10
14327,Ultratron,PlayStation 4,5,NULL,70.5000,2,66.5048,10
14327,Ultratron,Xbox One,5,NULL,70.5000,2,66.5048,10
25160,Star Trek: The Video Game,PC (Microsoft Windows),NULL,NULL,37.0000,12,NULL,NULL
25160,Star Trek: The Video Game,PlayStation 3,NULL,NULL,37.0000,12,NULL,NULL
39306,Street Fighter II: The World Warrior,Arcade,3,NULL,NULL,NULL,81.3766,11
26223,Quern - Undying Thoughts,Linux,22,NULL,NULL,NULL,78.0204,21
26223,Quern - Undying Thoughts,PC (Microsoft Windows),22,NULL,NULL,NULL,78.0204,21
26223,Quern - Undying Thoughts,Mac,22,NULL,NULL,NULL,78.0204,21
26223,Quern - Undying Thoughts,Xbox One,22,NULL,NULL,NULL,78.0204,21
9072,The Last Door,PC (Microsoft Windows),7,NULL,75.0000,1,82.2664,21
9072,The Last Door,PlayStation 4,7,NULL,75.0000,1,82.2664,21
9072,The Last Door,Xbox One,7,NULL,75.0000,1,82.2664,21
9072,The Last Door,Nintendo Switch,7,NULL,75.0000,1,82.2664,21
8138,Neverending Nightmares,Linux,9,NULL,67.0000,3,73.0046,19
8138,Neverending Nightmares,PC (Microsoft Windows),9,NULL,67.0000,3,73.0046,19
8138,Neverending Nightmares,Mac,9,NULL,67.0000,3,73.0046,19
8138,Neverending Nightmares,PlayStation 4,9,NULL,67.0000,3,73.0046,19
8138,Neverending Nightmares,Nintendo Switch,9,NULL,67.0000,3,73.0046,19
121435,WWE 2K20,PC (Microsoft Windows),6,NULL,44.5714,8,55.5292,13
121435,WWE 2K20,PlayStation 4,6,NULL,44.5714,8,55.5292,13
121435,WWE 2K20,Xbox One,6,NULL,44.5714,8,55.5292,13
2964,Call of Cthulhu: Dark Corners of The Earth,PC (Microsoft Windows),39,NULL,79.5000,3,78.9559,83
5560,Wonder Boy,PC (Microsoft Windows),2,NULL,NULL,NULL,69.1870,20
5560,Wonder Boy,Arcade,2,NULL,NULL,NULL,69.1870,20
1152,Broken Sword: The Angel of Death,PC (Microsoft Windows),12,NULL,60.0000,2,69.4050,33
6175,Still Life,PC (Microsoft Windows),16,NULL,68.3333,4,75.1182,47
3717,Kirby's Adventure,Nintendo Switch,30,NULL,60.0000,1,80.9254,120
675,Driver,PC (Microsoft Windows),52,NULL,95.0000,2,76.3695,142
675,Driver,Mac,52,NULL,95.0000,2,76.3695,142
675,Driver,iOS,52,NULL,95.0000,2,76.3695,142
72,Portal 2,Linux,964,NULL,92.4444,13,91.7235,2576
72,Portal 2,PC (Microsoft Windows),964,NULL,92.4444,13,91.7235,2576
72,Portal 2,PlayStation 3,964,NULL,92.4444,13,91.7235,2576
72,Portal 2,Mac,964,NULL,92.4444,13,91.7235,2576
16036,Sonic the Hedgehog: Spinball,PC (Microsoft Windows),3,NULL,NULL,NULL,68.4446,46
15734,Pony Island,Linux,29,NULL,92.0000,3,78.1126,90
15734,Pony Island,PC (Microsoft Windows),29,NULL,92.0000,3,78.1126,90
15734,Pony Island,Mac,29,NULL,92.0000,3,78.1126,90
13215,Cossacks 3,Linux,14,5,80.0000,2,65.8870,14
13215,Cossacks 3,PC (Microsoft Windows),14,5,80.0000,2,65.8870,14
13215,Cossacks 3,Mac,14,5,80.0000,2,65.8870,14
5468,After Burner,Arcade,1,NULL,NULL,NULL,60.7105,17
14551,Impossible Creatures,PC (Microsoft Windows),3,NULL,73.3333,4,76.7236,16
122338,Ring Fit Adventure,Nintendo Switch,2,NULL,84.4000,6,82.0662,21
876,Icewind Dale II,PC (Microsoft Windows),23,NULL,86.0000,1,82.1131,58
7533,TERA,PC (Microsoft Windows),28,NULL,72.8000,7,65.9370,67
7533,TERA,PlayStation 4,28,NULL,72.8000,7,65.9370,67
7533,TERA,Xbox One,28,NULL,72.8000,7,65.9370,67
6166,Subway Surfers,PC (Microsoft Windows),11,NULL,NULL,NULL,69.8550,44
6166,Subway Surfers,Android,11,NULL,NULL,NULL,69.8550,44
6166,Subway Surfers,iOS,11,NULL,NULL,NULL,69.8550,44
10910,LEGO Worlds,PC (Microsoft Windows),19,5,70.6667,7,73.0513,25
10910,LEGO Worlds,PlayStation 4,19,5,70.6667,7,73.0513,25
10910,LEGO Worlds,Xbox One,19,5,70.6667,7,73.0513,25
10910,LEGO Worlds,Nintendo Switch,19,5,70.6667,7,73.0513,25
19520,FAR: Lone Sails,PC (Microsoft Windows),32,7,77.5000,2,80.6012,54
19520,FAR: Lone Sails,Mac,32,7,77.5000,2,80.6012,54
19520,FAR: Lone Sails,Android,32,7,77.5000,2,80.6012,54
19520,FAR: Lone Sails,iOS,32,7,77.5000,2,80.6012,54
19520,FAR: Lone Sails,PlayStation 4,32,7,77.5000,2,80.6012,54
19520,FAR: Lone Sails,Xbox One,32,7,77.5000,2,80.6012,54
19520,FAR: Lone Sails,Nintendo Switch,32,7,77.5000,2,80.6012,54
101869,Cat Quest II,PC (Microsoft Windows),1,1,78.3333,5,70.1041,12
101869,Cat Quest II,iOS,1,1,78.3333,5,70.1041,12
101869,Cat Quest II,PlayStation 4,1,1,78.3333,5,70.1041,12
101869,Cat Quest II,Xbox One,1,1,78.3333,5,70.1041,12
101869,Cat Quest II,Nintendo Switch,1,1,78.3333,5,70.1041,12
1066,Super Mario Bros.: The Lost Levels,Nintendo Switch,18,NULL,NULL,NULL,74.3171,90
23400,Ace of Spades: Battle Builder,PC (Microsoft Windows),5,NULL,NULL,NULL,55.7533,11
23400,Ace of Spades: Battle Builder,Mac,5,NULL,NULL,NULL,55.7533,11
22426,RapeLay,PC (Microsoft Windows),42,NULL,NULL,NULL,69.4818,10
18954,Neon Chrome,PC (Microsoft Windows),9,NULL,67.0000,9,68.3025,15
18954,Neon Chrome,PlayStation 4,9,NULL,67.0000,9,68.3025,15
18954,Neon Chrome,Xbox One,9,NULL,67.0000,9,68.3025,15
18954,Neon Chrome,Nintendo Switch,9,NULL,67.0000,9,68.3025,15
393,Final Fantasy III,PC (Microsoft Windows),21,NULL,63.7500,8,69.1203,93
393,Final Fantasy III,Android,21,NULL,63.7500,8,69.1203,93
393,Final Fantasy III,iOS,21,NULL,63.7500,8,69.1203,93
9053,80 Days,PC (Microsoft Windows),15,NULL,70.0000,3,77.9705,38
9053,80 Days,Mac,15,NULL,70.0000,3,77.9705,38
9053,80 Days,Android,15,NULL,70.0000,3,77.9705,38
9053,80 Days,iOS,15,NULL,70.0000,3,77.9705,38
9053,80 Days,Nintendo Switch,15,NULL,70.0000,3,77.9705,38
11642,Geometry Dash,PC (Microsoft Windows),23,NULL,NULL,NULL,76.5442,55
11642,Geometry Dash,Mac,23,NULL,NULL,NULL,76.5442,55
11642,Geometry Dash,Android,23,NULL,NULL,NULL,76.5442,55
11642,Geometry Dash,iOS,23,NULL,NULL,NULL,76.5442,55
1921,Black & White 2,PC (Microsoft Windows),22,NULL,73.3333,3,75.4872,50
1921,Black & White 2,Mac,22,NULL,73.3333,3,75.4872,50
3026,Nihilumbra,Linux,7,NULL,80.0000,1,69.8248,16
3026,Nihilumbra,PC (Microsoft Windows),7,NULL,80.0000,1,69.8248,16
3026,Nihilumbra,Mac,7,NULL,80.0000,1,69.8248,16
3026,Nihilumbra,Android,7,NULL,80.0000,1,69.8248,16
3026,Nihilumbra,iOS,7,NULL,80.0000,1,69.8248,16
3026,Nihilumbra,PlayStation 4,7,NULL,80.0000,1,69.8248,16
3026,Nihilumbra,Nintendo Switch,7,NULL,80.0000,1,69.8248,16
11550,Endless Space 2,PC (Microsoft Windows),30,5,80.1429,8,82.3837,38
11550,Endless Space 2,Mac,30,5,80.1429,8,82.3837,38
9705,10000000,Linux,4,NULL,80.0000,1,50.2178,11
9705,10000000,PC (Microsoft Windows),4,NULL,80.0000,1,50.2178,11
9705,10000000,Mac,4,NULL,80.0000,1,50.2178,11
9705,10000000,Android,4,NULL,80.0000,1,50.2178,11
9705,10000000,iOS,4,NULL,80.0000,1,50.2178,11
11646,Ziggurat,Linux,17,NULL,79.5000,4,62.8144,31
11646,Ziggurat,PC (Microsoft Windows),17,NULL,79.5000,4,62.8144,31
11646,Ziggurat,Mac,17,NULL,79.5000,4,62.8144,31
11646,Ziggurat,PlayStation 4,17,NULL,79.5000,4,62.8144,31
11646,Ziggurat,Xbox One,17,NULL,79.5000,4,62.8144,31
11646,Ziggurat,Nintendo Switch,17,NULL,79.5000,4,62.8144,31
641,Colin McRae Rally 04,PC (Microsoft Windows),10,NULL,80.0000,2,77.4471,33
1617,Mortal Kombat vs. DC Universe,PlayStation 3,9,NULL,77.1429,9,59.9801,53
21560,The Silver Case,Linux,10,2,67.8000,11,65.2151,17
21560,The Silver Case,PC (Microsoft Windows),10,2,67.8000,11,65.2151,17
21560,The Silver Case,Mac,10,2,67.8000,11,65.2151,17
21560,The Silver Case,PlayStation 4,10,2,67.8000,11,65.2151,17
6684,Fantasy Zone,Arcade,2,NULL,NULL,NULL,79.5078,13
16203,Myst: Masterpiece Edition,PC (Microsoft Windows),2,NULL,NULL,NULL,86.4192,12
16203,Myst: Masterpiece Edition,Mac,2,NULL,NULL,NULL,86.4192,12
9066,Cities: Skylines,Linux,244,2,76.2308,16,81.3354,408
9066,Cities: Skylines,PC (Microsoft Windows),244,2,76.2308,16,81.3354,408
9066,Cities: Skylines,Mac,244,2,76.2308,16,81.3354,408
9066,Cities: Skylines,PlayStation 4,244,2,76.2308,16,81.3354,408
9066,Cities: Skylines,Xbox One,244,2,76.2308,16,81.3354,408
3149,LEGO Harry Potter: Years 1-4,Linux,40,NULL,80.6667,10,75.6785,129
3149,LEGO Harry Potter: Years 1-4,PC (Microsoft Windows),40,NULL,80.6667,10,75.6785,129
3149,LEGO Harry Potter: Years 1-4,PlayStation 3,40,NULL,80.6667,10,75.6785,129
3149,LEGO Harry Potter: Years 1-4,Mac,40,NULL,80.6667,10,75.6785,129
3149,LEGO Harry Potter: Years 1-4,Android,40,NULL,80.6667,10,75.6785,129
3149,LEGO Harry Potter: Years 1-4,iOS,40,NULL,80.6667,10,75.6785,129
3149,LEGO Harry Potter: Years 1-4,PlayStation 4,40,NULL,80.6667,10,75.6785,129
126489,WorldBox: God Simulator,Linux,17,1,NULL,NULL,94.0810,22
126489,WorldBox: God Simulator,PC (Microsoft Windows),17,1,NULL,NULL,94.0810,22
126489,WorldBox: God Simulator,Android,17,1,NULL,NULL,94.0810,22
126489,WorldBox: God Simulator,iOS,17,1,NULL,NULL,94.0810,22
7740,Might and Magic VIII: Day of the Destroyer,PC (Microsoft Windows),8,NULL,NULL,NULL,80.6641,18
14747,Shadwen,Linux,4,2,55.0000,10,65.9760,7
14747,Shadwen,PC (Microsoft Windows),4,2,55.0000,10,65.9760,7
14747,Shadwen,Mac,4,2,55.0000,10,65.9760,7
14747,Shadwen,PlayStation 4,4,2,55.0000,10,65.9760,7
9013,Thirty Flights of Loving,PC (Microsoft Windows),10,NULL,90.0000,1,77.2544,26
9013,Thirty Flights of Loving,Mac,10,NULL,90.0000,1,77.2544,26
9761,Cut the Rope,PC (Microsoft Windows),18,NULL,NULL,NULL,78.6133,41
9761,Cut the Rope,Android,18,NULL,NULL,NULL,78.6133,41
9761,Cut the Rope,iOS,18,NULL,NULL,NULL,78.6133,41
8787,Sid Meier's Colonization,Linux,17,NULL,NULL,NULL,84.7070,39
8787,Sid Meier's Colonization,PC (Microsoft Windows),17,NULL,NULL,NULL,84.7070,39
8787,Sid Meier's Colonization,Mac,17,NULL,NULL,NULL,84.7070,39
8787,Sid Meier's Colonization,iOS,17,NULL,NULL,NULL,84.7070,39
82502,DATA WING,Android,1,NULL,NULL,NULL,83.8677,12
82502,DATA WING,iOS,1,NULL,NULL,NULL,83.8677,12
3927,Gauntlet Dark Legacy,Arcade,1,NULL,65.5000,2,67.7479,12
668,Descent II,PC (Microsoft Windows),6,NULL,92.0000,1,70.4917,16
668,Descent II,Mac,6,NULL,92.0000,1,70.4917,16
3663,Kid Icarus,Arcade,12,NULL,NULL,NULL,71.4425,44
1476,Gradius,Arcade,9,NULL,74.5000,2,69.9216,38
7965,Kholat,PC (Microsoft Windows),23,3,66.0000,9,62.2811,36
7965,Kholat,Mac,23,3,66.0000,9,62.2811,36
7965,Kholat,PlayStation 4,23,3,66.0000,9,62.2811,36
7965,Kholat,Xbox One,23,3,66.0000,9,62.2811,36
